symbol,entry_date,src,net_pnl_pct,pnl,structure_state,trend_v2,breakout_kind_v2,retrace_state_v2
002993_SZ.SZ,20250825,CONT,-13.2428,-13.2428,bear(LH+LL),up,BOS↑,no_retrace
300274_SZ.SZ,20250825,CONT,37.8121,37.8121,bear(LH+LL),up,BOS↑,no_retrace
301057_SZ.SZ,20250825,CONT,9.8277,9.8277,bull(HH+HL),up,BOS↑,no_retrace
301526_SZ.SZ,20250825,CONT,11.8244,11.8244,bear(LH+LL),up,BOS↑,no_retrace
300004_SZ.SZ,20250826,CONT,-14.9107,-14.9107,bear(LH+LL),up,CHoCH↑,no_retrace
301057_SZ.SZ,20250826,CONT,9.7279,9.7279,bull(HH+HL),up,BOS↑,no_retrace
300147_SZ.SZ,20250827,CONT,-5.6329,-5.6329,expansion(HH+LL),up,CHoCH↑,no_retrace
603021_SH.SH,20250827,CONT,7.3157,7.3157,bull(HH+HL),up,BOS↑,no_retrace
688260_SH.SH,20250827,CONT,-1.6071,-1.6071,bull(HH+HL),up,BOS↑,no_retrace
000029_SZ.SZ,20250829,CONT,-2.2234,-2.2234,bear(LH+LL),up,BOS↑,retrace_ok
301448_SZ.SZ,20250829,CONT,50.7873,50.7873,compress(LH+HL),up,BOS↑,retrace_ok
600107_SH.SH,20250829,CONT,17.9979,17.9979,bear(LH+LL),up,CHoCH↑,no_retrace
600487_SH.SH,20250829,CONT,-1.2728,-1.2728,compress(LH+HL),up,BOS↑,no_retrace
605288_SH.SH,20250829,CONT,35.4265,35.4265,bull(HH+HL),up,BOS↑,no_retrace
002221.SZ,20250926,EVENT,-9.0532,-9.0532,bear(LH+LL),up,CHoCH↑,no_retrace
301197.SZ,20250904,EVENT,16.3759,16.3759,compress(LH+HL),down,CHoCH↓,no_retrace
601665.SH,20250917,EVENT,5.5818,5.5818,bear(LH+LL),down,BOS↓,no_retrace
603121.SH,20250919,EVENT,3.2014,3.2014,bear(LH+LL),down,BOS↓,retrace_fail
002802.SZ,20250917,EVENT,0.127,0.127,bear(LH+LL),down,CHoCH↓,no_retrace
688232.SH,20250917,EVENT,-0.0233,-0.0233,expansion(HH+LL),down,CHoCH↓,retrace_ok
688232.SH,20250926,EVENT,-1.2672,-1.2672,bear(LH+LL),down,BOS↓,retrace_fail
301197.SZ,20250929,EVENT,3.5508,3.5508,expansion(HH+LL),up,CHoCH↑,retrace_ok
688218_SH.SH,20250901,CONT,-7.3678,-7.3678,bull(HH+HL),up,BOS↑,no_retrace
688433_SH.SH,20250901,CONT,18.9881,18.9881,expansion(HH+LL),up,BOS↑,no_retrace
000972_SZ.SZ,20250908,CONT,-22.9557,-22.9557,bull(HH+HL),up,BOS↑,retrace_ok
002943_SZ.SZ,20250908,CONT,-4.8138,-4.8138,bull(HH+HL),up,BOS↑,retrace_ok
300756_SZ.SZ,20250908,CONT,8.7757,8.7757,compress(LH+HL),up,BOS↑,retrace_ok
605133_SH.SH,20250908,CONT,2.2184,2.2184,bull(HH+HL),up,BOS↑,no_retrace
688088_SH.SH,20250908,CONT,-5.2341,-5.2341,bull(HH+HL),up,BOS↑,retrace_ok
688612_SH.SH,20250908,CONT,-2.8945,-2.8945,bull(HH+HL),up,BOS↑,retrace_ok
000830_SZ.SZ,20250909,CONT,-10.3974,-10.3974,bull(HH+HL),up,BOS↑,no_retrace
603285_SH.SH,20250911,CONT,-16.7533,-16.7533,bull(HH+HL),up,BOS↑,no_retrace
002715_SZ.SZ,20250912,CONT,1.558,1.558,bull(HH+HL),up,BOS↑,no_retrace
688325_SH.SH,20250912,CONT,67.9818,67.9818,bull(HH+HL),up,BOS↑,no_retrace
001234_SZ.SZ,20250916,CONT,-11.1748,-11.1748,bull(HH+HL),up,BOS↑,no_retrace
300736_SZ.SZ,20250916,CONT,-5.2462,-5.2462,bull(HH+HL),up,BOS↑,no_retrace
002715_SZ.SZ,20250919,CONT,-5.8693,-5.8693,bull(HH+HL),up,BOS↑,retrace_ok
300111_SZ.SZ,20250922,CONT,13.4134,13.4134,bull(HH+HL),up,BOS↑,no_retrace
603216_SH.SH,20250922,CONT,0.09,0.09,bull(HH+HL),up,BOS↑,retrace_ok
301288_SZ.SZ,20250923,CONT,-4.4802,-4.4802,bull(HH+HL),up,BOS↑,no_retrace
603298_SH.SH,20250924,CONT,-6.8595,-6.8595,bull(HH+HL),up,BOS↑,retrace_ok
300904_SZ.SZ,20250929,CONT,-4.27,-4.27,bull(HH+HL),up,BOS↑,no_retrace
301042_SZ.SZ,20250930,CONT,8.2663,8.2663,expansion(HH+LL),up,BOS↑,retrace_ok
603216_SH.SH,20250930,CONT,-11.442,-11.442,bull(HH+HL),up,BOS↑,retrace_ok
000526.SZ,20250924,EVENT,-3.5165,-3.5165,bear(LH+LL),down,CHoCH↓,no_retrace
002969.SZ,20250930,EVENT,5.0347,5.0347,bear(LH+LL),down,CHoCH↓,retrace_ok
300791.SZ,20250910,EVENT,-5.1692,-5.1692,bull(HH+HL),up,BOS↑,retrace_ok
000906.SZ,20251013,EVENT,0.3983,0.3983,bear(LH+LL),down,BOS↓,retrace_fail
002413.SZ,20251031,EVENT,0.4929,0.4929,bull(HH+HL),up,BOS↑,retrace_fail
002221.SZ,20251009,EVENT,-4.0416,-4.0416,bear(LH+LL),up,CHoCH↑,retrace_fail
301258.SZ,20251014,EVENT,2.7943,2.7943,bear(LH+LL),down,CHoCH↓,retrace_fail
301325.SZ,20251028,EVENT,7.1158,7.1158,expansion(HH+LL),down,CHoCH↓,no_retrace
300686_SZ.SZ,20251014,CONT,-1.2828,-1.2828,bull(HH+HL),up,BOS↑,retrace_ok
601011_SH.SH,20251017,CONT,-2.2619,-2.2619,bull(HH+HL),up,BOS↑,no_retrace
603530_SH.SH,20251017,CONT,-2.1152,-2.1152,bull(HH+HL),up,BOS↑,retrace_ok
601001_SH.SH,20251021,CONT,-2.355,-2.355,bull(HH+HL),up,BOS↑,no_retrace
603843_SH.SH,20251022,CONT,50.5326,50.5326,compress(LH+HL),up,CHoCH↑,no_retrace
000592_SZ.SZ,20251024,CONT,100.2505,100.2505,compress(LH+HL),up,BOS↑,retrace_ok
000933_SZ.SZ,20251030,CONT,9.0308,9.0308,bull(HH+HL),up,BOS↑,no_retrace
002481.SZ,20251009,EVENT,9.8173,9.8173,bull(HH+HL),up,BOS↑,retrace_fail
600686.SH,20251009,EVENT,4.2874,4.2874,bear(LH+LL),down,BOS↓,retrace_ok
605266.SH,20251013,EVENT,3.0364,3.0364,expansion(HH+LL),down,CHoCH↓,retrace_ok
688166.SH,20251103,EVENT,-8.351,-8.351,bear(LH+LL),down,BOS↓,no_retrace
688010.SH,20251121,EVENT,5.0704,5.0704,compress(LH+HL),down,BOS↓,retrace_ok
000513.SZ,20251110,EVENT,-4.8666,-4.8666,compress(LH+HL),down,BOS↓,retrace_ok
300592.SZ,20251105,EVENT,-1.2117,-1.2117,bear(LH+LL),down,CHoCH↓,retrace_ok
000513.SZ,20251106,EVENT,-2.8781,-2.8781,bear(LH+LL),down,BOS↓,retrace_ok
000513.SZ,20251107,EVENT,-3.446,-3.446,bear(LH+LL),down,BOS↓,retrace_ok
688321.SH,20251107,EVENT,-9.4927,-9.4927,expansion(HH+LL),down,BOS↓,retrace_fail
002892.SZ,20251119,EVENT,-2.9843,-2.9843,bear(LH+LL),down,BOS↓,retrace_ok
002892.SZ,20251121,EVENT,-2.0574,-2.0574,bear(LH+LL),down,BOS↓,retrace_ok
605555.SH,20251128,EVENT,7.4319,7.4319,expansion(HH+LL),up,BOS↑,retrace_fail
600872.SH,20251106,EVENT,0.3393,0.3393,compress(LH+HL),down,BOS↓,retrace_ok
601919.SH,20251107,EVENT,0.6842,0.6842,expansion(HH+LL),up,CHoCH↑,no_retrace
603369.SH,20251107,EVENT,0.5933,0.5933,bear(LH+LL),down,BOS↓,retrace_ok
600576.SH,20251119,EVENT,-0.2295,-0.2295,bull(HH+HL),down,CHoCH↓,retrace_ok
600858.SH,20251126,EVENT,6.1529,6.1529,bull(HH+HL),up,CHoCH↑,retrace_fail
688267.SH,20251126,EVENT,9.572,9.572,bull(HH+HL),down,CHoCH↓,retrace_fail
600278.SH,20251128,EVENT,-2.1869,-2.1869,compress(LH+HL),down,CHoCH↓,no_retrace
000908_SZ.SZ,20251103,CONT,16.3344,16.3344,compress(LH+HL),up,CHoCH↑,retrace_ok
002497_SZ.SZ,20251106,CONT,29.2072,29.2072,compress(LH+HL),up,CHoCH↑,retrace_ok
300438_SZ.SZ,20251106,CONT,-6.1222,-6.1222,bull(HH+HL),up,BOS↑,no_retrace
603185_SH.SH,20251106,CONT,5.5628,5.5628,compress(LH+HL),up,BOS↑,no_retrace
600815_SH.SH,20251111,CONT,-6.4657,-6.4657,expansion(HH+LL),up,CHoCH↑,retrace_ok
000007_SZ.SZ,20251113,CONT,1.7792,1.7792,compress(LH+HL),up,CHoCH↑,no_retrace
000820_SZ.SZ,20251114,CONT,1.262,1.262,bear(LH+LL),up,CHoCH↑,retrace_ok
300078_SZ.SZ,20251125,CONT,7.8508,7.8508,bear(LH+LL),up,CHoCH↑,no_retrace
002051.SZ,20251106,EVENT,-0.1661,-0.1661,bull(HH+HL),up,CHoCH↑,retrace_fail
600566.SH,20251126,EVENT,7.6558,7.6558,bull(HH+HL),up,CHoCH↑,retrace_ok
601233.SH,20251127,EVENT,0.5352,0.5352,bull(HH+HL),up,CHoCH↑,retrace_fail
002387.SZ,20251201,EVENT,0.2988,0.2988,expansion(HH+LL),up,CHoCH↑,retrace_fail
688310.SH,20251201,EVENT,-7.457,-7.457,bear(LH+LL),down,CHoCH↓,no_retrace
600873.SH,20251231,EVENT,1.3556,1.3556,bear(LH+LL),up,CHoCH↑,retrace_fail
000521.SZ,20251204,EVENT,-2.3233,-2.3233,expansion(HH+LL),down,CHoCH↓,retrace_ok
600734_SH.SH,20251202,CONT,-6.2606,-6.2606,bull(HH+HL),up,BOS↑,no_retrace
603355_SH.SH,20251209,CONT,-11.8637,-11.8637,bull(HH+HL),up,BOS↑,no_retrace
000901_SZ.SZ,20251215,CONT,14.1103,14.1103,bull(HH+HL),up,BOS↑,no_retrace
000935_SZ.SZ,20251216,CONT,-0.9149,-0.9149,bull(HH+HL),up,BOS↑,no_retrace
002297_SZ.SZ,20251225,CONT,5.4911,5.4911,bull(HH+HL),up,BOS↑,no_retrace
300118_SZ.SZ,20251225,CONT,41.002,41.002,bull(HH+HL),up,CHoCH↑,no_retrace
300531.SZ,20251204,EVENT,-2.52,-2.52,expansion(HH+LL),down,CHoCH↓,retrace_fail
300834.SZ,20260105,EVENT,1.5024,1.5024,bear(LH+LL),down,BOS↓,retrace_fail
000513.SZ,20260107,EVENT,0.8517,0.8517,bear(LH+LL),down,BOS↓,retrace_ok
603039.SH,20260108,EVENT,-0.1504,-0.1504,bear(LH+LL),up,CHoCH↑,retrace_ok
600872.SH,20260105,EVENT,0.5965,0.5965,bear(LH+LL),up,CHoCH↑,no_retrace
002675.SZ,20260106,EVENT,3.8865,3.8865,bear(LH+LL),down,CHoCH↓,retrace_ok
002875.SZ,20260121,EVENT,0.2274,0.2274,compress(LH+HL),down,BOS↓,retrace_fail
601618.SH,20260128,EVENT,-0.1137,-0.1137,bull(HH+HL),up,CHoCH↑,retrace_fail
688612.SH,20260128,EVENT,-1.9288,-1.9288,bull(HH+HL),down,CHoCH↓,retrace_fail
000048.SZ,20260109,EVENT,17.4427,17.4427,compress(LH+HL),up,CHoCH↑,no_retrace
002488.SZ,20260109,EVENT,1.8266,1.8266,bear(LH+LL),up,CHoCH↑,retrace_ok
688576.SH,20260109,EVENT,4.0171,4.0171,bull(HH+HL),down,BOS↓,retrace_fail
002422.SZ,20260107,EVENT,3.7599,3.7599,bear(LH+LL),down,BOS↓,retrace_fail
002675.SZ,20260107,EVENT,3.3676,3.3676,bear(LH+LL),down,CHoCH↓,retrace_ok
688506.SH,20260109,EVENT,-8.1724,-8.1724,expansion(HH+LL),down,CHoCH↓,retrace_ok
688506.SH,20260112,EVENT,-10.3783,-10.3783,expansion(HH+LL),down,CHoCH↓,retrace_ok
002608.SZ,20260119,EVENT,-0.319,-0.319,bear(LH+LL),down,CHoCH↓,retrace_ok
300129_SZ.SZ,20260105,CONT,50.0788,50.0788,bull(HH+HL),up,BOS↑,no_retrace
002169_SZ.SZ,20260107,CONT,1.0142,1.0142,compress(LH+HL),up,BOS↑,no_retrace
002582_SZ.SZ,20260109,CONT,36.5576,36.5576,bull(HH+HL),up,BOS↑,retrace_ok
300984_SZ.SZ,20260109,CONT,-2.2482,-2.2482,bull(HH+HL),up,BOS↑,no_retrace
000603_SZ.SZ,20260112,CONT,50.3059,50.3059,bull(HH+HL),up,BOS↑,retrace_ok
688503_SH.SH,20260114,CONT,3.8927,3.8927,bull(HH+HL),up,BOS↑,no_retrace
300054_SZ.SZ,20260116,CONT,-4.4044,-4.4044,bull(HH+HL),up,BOS↑,no_retrace
603650_SH.SH,20260116,CONT,-9.2833,-9.2833,compress(LH+HL),up,BOS↑,no_retrace
000612_SZ.SZ,20260120,CONT,2.1447,2.1447,bull(HH+HL),up,CHoCH↑,no_retrace
002112_SZ.SZ,20260120,CONT,11.4901,11.4901,bull(HH+HL),up,BOS↑,no_retrace
300855_SZ.SZ,20260120,CONT,-2.8142,-2.8142,bull(HH+HL),up,BOS↑,retrace_ok
301073_SZ.SZ,20260120,CONT,-1.6834,-1.6834,compress(LH+HL),up,BOS↑,retrace_ok
000960_SZ.SZ,20260121,CONT,-3.7313,-3.7313,bull(HH+HL),up,BOS↑,no_retrace
001373_SZ.SZ,20260121,CONT,6.6687,6.6687,expansion(HH+LL),up,CHoCH↑,no_retrace
600547_SH.SH,20260121,CONT,-2.7236,-2.7236,bull(HH+HL),up,BOS↑,no_retrace
300201_SZ.SZ,20260122,CONT,-0.3239,-0.3239,expansion(HH+LL),up,CHoCH↑,retrace_ok
688155_SH.SH,20260122,CONT,12.7928,12.7928,expansion(HH+LL),up,CHoCH↑,no_retrace
002358_SZ.SZ,20260123,CONT,6.4104,6.4104,bull(HH+HL),up,BOS↑,retrace_ok
002339_SZ.SZ,20260126,CONT,11.5343,11.5343,bull(HH+HL),up,BOS↑,no_retrace
603012_SH.SH,20260127,CONT,1.1959,1.1959,bear(LH+LL),up,CHoCH↑,retrace_ok
300594_SZ.SZ,20260128,CONT,5.7618,5.7618,expansion(HH+LL),up,BOS↑,retrace_ok
603861_SH.SH,20260128,CONT,5.0434,5.0434,expansion(HH+LL),up,BOS↑,no_retrace
603986_SH.SH,20260128,CONT,-9.5316,-9.5316,compress(LH+HL),up,CHoCH↑,retrace_ok
688008_SH.SH,20260128,CONT,-0.8447,-0.8447,bull(HH+HL),up,BOS↑,no_retrace
688179_SH.SH,20260128,CONT,-8.9233,-8.9233,bull(HH+HL),up,CHoCH↑,no_retrace
688536_SH.SH,20260128,CONT,-11.3217,-11.3217,compress(LH+HL),up,CHoCH↑,retrace_ok
600176_SH.SH,20260129,CONT,26.0257,26.0257,compress(LH+HL),up,CHoCH↑,retrace_ok
600211.SH,20260122,EVENT,-4.4005,-4.4005,bull(HH+HL),up,CHoCH↑,no_retrace
600329.SH,20260209,EVENT,-1.6533,-1.6533,compress(LH+HL),down,CHoCH↓,retrace_fail
603858.SH,20260204,EVENT,1.0734,1.0734,expansion(HH+LL),up,CHoCH↑,retrace_ok
002286.SZ,20260209,EVENT,-0.7673,-0.7673,bull(HH+HL),up,BOS↑,retrace_ok
601137.SH,20260211,EVENT,5.4141,5.4141,bull(HH+HL),down,CHoCH↓,retrace_ok
688617.SH,20260211,EVENT,-6.1587,-6.1587,bull(HH+HL),down,CHoCH↓,retrace_fail
301320.SZ,20260205,EVENT,3.3411,3.3411,expansion(HH+LL),up,BOS↑,retrace_fail
600436.SH,20260206,EVENT,-8.6772,-8.6772,expansion(HH+LL),down,BOS↓,retrace_fail
300679.SZ,20260210,EVENT,-6.9528,-6.9528,expansion(HH+LL),down,CHoCH↓,no_retrace
301130.SZ,20260211,EVENT,0.8623,0.8623,bull(HH+HL),up,BOS↑,retrace_ok
600743.SH,20260211,EVENT,-0.2508,-0.2508,bear(LH+LL),down,BOS↓,retrace_fail
300679.SZ,20260213,EVENT,-3.8248,-3.8248,expansion(HH+LL),down,CHoCH↓,no_retrace
688617.SH,20260213,EVENT,-1.5947,-1.5947,expansion(HH+LL),down,CHoCH↓,retrace_ok
600208.SH,20260224,EVENT,0.2476,0.2476,bear(LH+LL),down,BOS↓,no_retrace
002475.SZ,20260225,EVENT,-1.9758,-1.9758,expansion(HH+LL),down,BOS↓,retrace_ok
600331_SH.SH,20260202,CONT,21.1029,21.1029,bull(HH+HL),up,BOS↑,retrace_ok
603285_SH.SH,20260202,CONT,5.2827,5.2827,compress(LH+HL),up,CHoCH↑,no_retrace
603306_SH.SH,20260202,CONT,13.4052,13.4052,bull(HH+HL),up,BOS↑,retrace_ok
605056_SH.SH,20260202,CONT,10.0995,10.0995,expansion(HH+LL),up,CHoCH↑,no_retrace
002487_SZ.SZ,20260204,CONT,11.5697,11.5697,bull(HH+HL),up,BOS↑,no_retrace
000533_SZ.SZ,20260213,CONT,40.4357,40.4357,bull(HH+HL),up,BOS↑,no_retrace
603950_SH.SH,20260227,CONT,6.419,6.419,bull(HH+HL),up,BOS↑,no_retrace
600971.SH,20260211,EVENT,5.1356,5.1356,bull(HH+HL),up,BOS↑,retrace_ok
600801.SH,20260204,EVENT,-2.6805,-2.6805,expansion(HH+LL),up,BOS↑,retrace_fail
688317.SH,20260204,EVENT,0.042,0.042,bull(HH+HL),up,BOS↑,retrace_fail
002015.SZ,20260205,EVENT,6.3251,6.3251,bull(HH+HL),up,BOS↑,retrace_ok
600873.SH,20260206,EVENT,4.1276,4.1276,bull(HH+HL),up,BOS↑,retrace_ok
301307.SZ,20260306,EVENT,4.4752,4.4752,bear(LH+LL),up,BOS↑,retrace_fail
002955.SZ,20260319,EVENT,-2.8504,-2.8504,compress(LH+HL),down,BOS↓,retrace_ok
300633.SZ,20260319,EVENT,-5.5516,-5.5516,expansion(HH+LL),down,BOS↓,retrace_ok
603885.SH,20260326,EVENT,2.9426,2.9426,bear(LH+LL),down,BOS↓,retrace_fail
000009.SZ,20260311,EVENT,-5.9054,-5.9054,expansion(HH+LL),down,BOS↓,retrace_ok
000408.SZ,20260325,EVENT,6.9561,6.9561,bear(LH+LL),down,BOS↓,no_retrace
000408.SZ,20260326,EVENT,8.4677,8.4677,bear(LH+LL),down,BOS↓,retrace_fail
603836.SH,20260306,EVENT,-5.1864,-5.1864,bull(HH+HL),up,CHoCH↑,retrace_fail
300583.SZ,20260310,EVENT,-0.5219,-0.5219,bear(LH+LL),down,BOS↓,retrace_fail
688278.SH,20260316,EVENT,-2.1037,-2.1037,bear(LH+LL),down,BOS↓,retrace_ok
002655_SZ.SZ,20260302,CONT,5.9493,5.9493,expansion(HH+LL),up,CHoCH↑,retrace_ok
600188_SH.SH,20260302,CONT,11.4052,11.4052,bull(HH+HL),up,BOS↑,retrace_ok
600482_SH.SH,20260305,CONT,-11.9589,-11.9589,bull(HH+HL),up,BOS↑,no_retrace
601898_SH.SH,20260312,CONT,-2.7054,-2.7054,expansion(HH+LL),up,BOS↑,retrace_ok
301265_SZ.SZ,20260317,CONT,0.9915,0.9915,bull(HH+HL),up,BOS↑,no_retrace
300868_SZ.SZ,20260324,CONT,6.0426,6.0426,bull(HH+HL),up,BOS↑,no_retrace
688251_SH.SH,20260325,CONT,-3.1379,-3.1379,bear(LH+LL),up,CHoCH↑,retrace_ok
002309_SZ.SZ,20260331,CONT,-16.2417,-16.2417,bull(HH+HL),up,BOS↑,no_retrace
600909.SH,20260311,EVENT,-3.6518,-3.6518,expansion(HH+LL),down,CHoCH↓,no_retrace
600208.SH,20260316,EVENT,-4.9156,-4.9156,compress(LH+HL),down,BOS↓,retrace_ok
600679.SH,20260319,EVENT,-3.3432,-3.3432,bear(LH+LL),down,BOS↓,retrace_ok
603043.SH,20260330,EVENT,-3.9452,-3.9452,bear(LH+LL),down,BOS↓,no_retrace
605162_SH.SH,20260401,CONT,10.4529,10.4529,bull(HH+HL),up,BOS↑,retrace_ok
002713_SZ.SZ,20260408,CONT,10.1528,10.1528,bull(HH+HL),up,BOS↑,retrace_ok
002902_SZ.SZ,20260414,CONT,2.576,2.576,compress(LH+HL),up,CHoCH↑,no_retrace
002281_SZ.SZ,20260416,CONT,34.3896,34.3896,bull(HH+HL),up,BOS↑,no_retrace
002281_SZ.SZ,20260417,CONT,35.6861,35.6861,bull(HH+HL),up,BOS↑,no_retrace
301222_SZ.SZ,20260417,CONT,29.8452,29.8452,bear(LH+LL),up,CHoCH↑,retrace_ok
688383_SH.SH,20260417,CONT,3.5317,3.5317,expansion(HH+LL),up,CHoCH↑,no_retrace
603165_SH.SH,20260420,CONT,8.5821,8.5821,compress(LH+HL),up,BOS↑,no_retrace
301369_SZ.SZ,20260423,CONT,37.1808,37.1808,expansion(HH+LL),up,BOS↑,retrace_ok
603950_SH.SH,20260423,CONT,15.0388,15.0388,bull(HH+HL),up,BOS↑,retrace_ok
003031_SZ.SZ,20260428,CONT,26.8506,26.8506,bull(HH+HL),up,BOS↑,no_retrace
605006_SH.SH,20260428,CONT,28.4216,28.4216,bull(HH+HL),up,BOS↑,no_retrace
002273_SZ.SZ,20260430,CONT,10.7384,10.7384,bull(HH+HL),up,BOS↑,retrace_ok
002384_SZ.SZ,20260430,CONT,16.8197,16.8197,bull(HH+HL),up,BOS↑,no_retrace
003031_SZ.SZ,20260430,CONT,35.3134,35.3134,bull(HH+HL),up,BOS↑,no_retrace
301603_SZ.SZ,20260430,CONT,26.7856,26.7856,compress(LH+HL),up,CHoCH↑,retrace_ok
603139_SH.SH,20260430,CONT,5.5119,5.5119,bull(HH+HL),up,BOS↑,retrace_ok
688683_SH.SH,20260430,CONT,1.1268,1.1268,compress(LH+HL),up,CHoCH↑,no_retrace
000063.SZ,20260529,EVENT,1.4191,1.4191,bull(HH+HL),up,CHoCH↑,retrace_ok
600239.SH,20260529,EVENT,-6.55,-6.55,compress(LH+HL),down,BOS↓,no_retrace
603456.SH,20260527,EVENT,-1.7278,-1.7278,bear(LH+LL),down,CHoCH↓,no_retrace
002938_SZ.SZ,20260506,CONT,23.7167,23.7167,expansion(HH+LL),up,CHoCH↑,retrace_ok
003031_SZ.SZ,20260506,CONT,30.8796,30.8796,bull(HH+HL),up,BOS↑,no_retrace
688069_SH.SH,20260506,CONT,45.1166,45.1166,expansion(HH+LL),up,CHoCH↑,retrace_ok
002938_SZ.SZ,20260507,CONT,25.5635,25.5635,expansion(HH+LL),up,CHoCH↑,retrace_ok
301371_SZ.SZ,20260507,CONT,5.4799,5.4799,compress(LH+HL),up,CHoCH↑,no_retrace
688381_SH.SH,20260507,CONT,28.5425,28.5425,bull(HH+HL),up,CHoCH↑,retrace_ok
002916_SZ.SZ,20260512,CONT,25.5841,25.5841,bear(LH+LL),up,CHoCH↑,retrace_ok
300054_SZ.SZ,20260512,CONT,18.5593,18.5593,bull(HH+HL),up,BOS↑,no_retrace
603682_SH.SH,20260512,CONT,-5.4934,-5.4934,bull(HH+HL),up,BOS↑,no_retrace
688508_SH.SH,20260512,CONT,6.3858,6.3858,compress(LH+HL),up,CHoCH↑,retrace_ok
000668_SZ.SZ,20260514,CONT,1.0686,1.0686,bull(HH+HL),up,CHoCH↑,retrace_ok
300475_SZ.SZ,20260514,CONT,-3.6178,-3.6178,expansion(HH+LL),up,CHoCH↑,no_retrace
300706_SZ.SZ,20260514,CONT,6.7505,6.7505,compress(LH+HL),up,CHoCH↑,retrace_ok
688110_SH.SH,20260514,CONT,-11.271,-11.271,compress(LH+HL),up,CHoCH↑,no_retrace
688290_SH.SH,20260514,CONT,2.6271,2.6271,compress(LH+HL),up,CHoCH↑,no_retrace
000668_SZ.SZ,20260515,CONT,-0.9096,-0.9096,bull(HH+HL),up,CHoCH↑,retrace_ok
001339_SZ.SZ,20260518,CONT,3.8678,3.8678,bull(HH+HL),up,BOS↑,retrace_ok
301285_SZ.SZ,20260518,CONT,-5.3475,-5.3475,bull(HH+HL),up,BOS↑,retrace_ok
601208_SH.SH,20260518,CONT,5.0701,5.0701,bull(HH+HL),up,BOS↑,no_retrace
603162_SH.SH,20260518,CONT,-8.3698,-8.3698,bull(HH+HL),up,BOS↑,no_retrace
688017_SH.SH,20260518,CONT,-4.4363,-4.4363,bull(HH+HL),up,BOS↑,no_retrace
002635_SZ.SZ,20260519,CONT,-3.8504,-3.8504,bull(HH+HL),up,BOS↑,no_retrace
300408_SZ.SZ,20260519,CONT,49.9508,49.9508,bull(HH+HL),up,BOS↑,no_retrace
301123_SZ.SZ,20260519,CONT,17.8385,17.8385,bull(HH+HL),up,BOS↑,retrace_ok
603336_SH.SH,20260519,CONT,-27.5771,-27.5771,bull(HH+HL),up,CHoCH↑,no_retrace
603608_SH.SH,20260519,CONT,26.8395,26.8395,bull(HH+HL),up,BOS↑,retrace_ok
688179_SH.SH,20260519,CONT,-10.4508,-10.4508,compress(LH+HL),up,CHoCH↑,no_retrace
003004_SZ.SZ,20260520,CONT,58.5642,58.5642,expansion(HH+LL),up,CHoCH↑,no_retrace
002273_SZ.SZ,20260520,CONT,-5.8821,-5.8821,bull(HH+HL),up,BOS↑,no_retrace
002993_SZ.SZ,20260520,CONT,7.3483,7.3483,bull(HH+HL),up,BOS↑,no_retrace
603936_SH.SH,20260520,CONT,5.2934,5.2934,bull(HH+HL),up,BOS↑,no_retrace
605358_SH.SH,20260520,CONT,3.7469,3.7469,bear(LH+LL),up,CHoCH↑,retrace_ok
688052_SH.SH,20260520,CONT,7.7877,7.7877,bear(LH+LL),up,CHoCH↑,retrace_ok
600936_SH.SH,20260522,CONT,3.9812,3.9812,compress(LH+HL),up,BOS↑,no_retrace
300106_SZ.SZ,20260525,CONT,-10.9349,-10.9349,bull(HH+HL),up,CHoCH↑,no_retrace
600730_SH.SH,20260525,CONT,1.7685,1.7685,bear(LH+LL),up,CHoCH↑,no_retrace
300825_SZ.SZ,20260526,CONT,7.5147,7.5147,bear(LH+LL),up,CHoCH↑,retrace_ok
688107_SH.SH,20260526,CONT,-17.3429,-17.3429,compress(LH+HL),up,CHoCH↑,no_retrace
002782_SZ.SZ,20260527,CONT,-18.3149,-18.3149,bear(LH+LL),up,CHoCH↑,no_retrace
688068.SH,20260527,EVENT,-7.7309,-7.7309,compress(LH+HL),down,BOS↓,no_retrace
300883.SZ,20260528,EVENT,-7.1959,-7.1959,bull(HH+HL),up,BOS↑,retrace_ok
600567.SH,20260611,EVENT,-5.2521,-5.2521,bear(LH+LL),down,BOS↓,retrace_fail
002758.SZ,20260615,EVENT,-2.99,-2.99,bear(LH+LL),down,BOS↓,retrace_fail
600679.SH,20260608,EVENT,-10.6,-10.6,bear(LH+LL),down,BOS↓,retrace_ok
600567.SH,20260612,EVENT,7.0723,7.0723,bear(LH+LL),down,BOS↓,retrace_fail
603987.SH,20260612,EVENT,-0.934,-0.934,bear(LH+LL),down,BOS↓,retrace_ok
300871.SZ,20260615,EVENT,2.6908,2.6908,bear(LH+LL),down,CHoCH↓,no_retrace
300193.SZ,20260616,EVENT,-4.9122,-4.9122,bear(LH+LL),down,CHoCH↓,retrace_fail
301223.SZ,20260616,EVENT,-2.6463,-2.6463,expansion(HH+LL),down,BOS↓,retrace_ok
688377.SH,20260604,EVENT,-9.5393,-9.5393,bull(HH+HL),down,CHoCH↓,retrace_fail
605507.SH,20260605,EVENT,-4.4321,-4.4321,bear(LH+LL),down,BOS↓,retrace_ok
600187.SH,20260612,EVENT,-15.7731,-15.7731,bear(LH+LL),down,BOS↓,retrace_ok
