symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
000848.SZ,20240626,20240704,-3.830401,SL,6.0,7.151,6.89139,6.89139,8.111,0.57779,-1.887447,20240411,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002098.SZ,20240626,20240704,-7.238817,SL,6.0,5.41,5.0292,5.0292,6.23,2.862395,-1.313025,20240606,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002493.SZ,20240626,20240708,-4.332911,SL,8.0,9.48,9.0882,9.0882,10.315,0.842266,-2.501276,20240617,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002557.SZ,20240626,20240701,-2.857471,SL,3.0,26.281,25.58259,25.58259,30.072,1.030913,-4.023425,20240202,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002601.SZ,20240626,20240717,-4.538016,SL,15.0,17.795,17.02305,17.02305,20.795,0.725436,-2.603796,20240617,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002719.SZ,20240626,20240703,7.59661,TP_STRUCTURAL,5.0,5.9,6.36,5.6034,6.36,1.989211,-1.045179,20240606,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
003004.SZ,20240626,20240627,7.087449,TP_STRUCTURAL,1.0,24.7,26.5,22.5819,26.5,2.398376,-1.501346,20240618,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301317.SZ,20240626,20240724,-3.466195,TIME20,20.0,14.696,14.216,13.16304,16.036,0.37183,-0.795846,20240416,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301587.SZ,20240626,20240704,-3.939063,SL,6.0,28.915,27.83385,27.83385,34.195,0.998936,-5.105675,20240611,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600273.SH,20240626,20240724,-5.365723,SL,20.0,6.179,5.85981,5.85981,7.059,0.751903,-1.315831,20240205,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600299.SH,20240626,20240701,3.375685,TP_STRUCTURAL,3.0,9.229,9.559,9.00801,9.559,7.240147,-0.678764,20240614,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600409.SH,20240626,20240701,2.341525,TP_STRUCTURAL,3.0,4.997,5.124,4.77873,5.124,3.252852,-0.595593,20240614,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600579.SH,20240626,20240627,0.309338,TP_STRUCTURAL,1.0,5.89,5.92,5.0688,5.92,0.426206,-1.461276,20240606,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600807.SH,20240626,20240705,-4.25137,SL,7.0,2.92,2.8017,2.8017,3.2,0.676247,-2.282333,20240617,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600992.SH,20240626,20240702,4.786664,TP_STRUCTURAL,4.0,17.246,18.106,14.89554,18.106,0.413536,-1.309531,20240614,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601512.SH,20240626,20240724,-6.41887,TIME20,20.0,7.027,6.59,6.58053,8.707,0.940713,-0.978789,20240423,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601600.SH,20240626,20240718,-4.273034,GAP_SL,16.0,7.12,6.83,6.8508,8.35,2.82318,-2.711738,20240618,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601808.SH,20240626,20240704,-4.659661,SL,6.0,16.597,15.85683,15.85683,17.277,0.729562,-2.783144,20240618,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603726.SH,20240626,20240705,-12.276923,SL,7.0,12.155,10.68705,10.68705,12.845,0.188017,-1.085868,20240607,20240624,20240625,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000762.SZ,20240627,20240705,-6.109973,SL,6.0,18.55,17.4537,17.4537,19.64,0.8027,-1.596278,20240206,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000810.SZ,20240627,20240704,-6.796514,SL,5.0,8.491,7.93089,7.93089,9.301,0.249951,-2.374534,20240206,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000997.SZ,20240627,20240704,-8.328518,SL,5.0,13.749,12.63141,12.63141,14.379,-0.187904,-2.281695,20240205,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002017.SZ,20240627,20240709,-7.210408,SL,8.0,8.071,7.50519,7.50519,8.491,0.265107,-1.537619,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002093.SZ,20240627,20240708,-6.206743,SL,7.0,5.932,5.57568,5.57568,6.302,0.392905,-1.543556,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002123.SZ,20240627,20240701,-8.783565,SL,2.0,7.18,6.5637,6.5637,8.03,0.097355,-2.304073,20240206,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002213.SZ,20240627,20240705,-7.065768,SL,6.0,9.789,9.11691,9.11691,10.909,0.312458,-1.621807,20240229,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002249.SZ,20240627,20240723,-6.978481,SL,18.0,4.266,3.97683,3.97683,4.457,0.311236,-1.348688,20240229,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002439.SZ,20240627,20240703,-7.465108,SL,4.0,17.54,16.2657,16.2657,18.43,0.054932,-2.51903,20240205,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002512.SZ,20240627,20240701,-12.840449,GAP_SL,2.0,3.56,3.11,3.3363,3.83,0.044703,-3.665624,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002583.SZ,20240627,20240725,-3.997468,TIME20,20.0,3.95,3.8,3.6531,4.23,0.875716,-0.808353,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002655.SZ,20240627,20240725,-0.883594,TIME20,20.0,10.24,10.17,9.3753,11.57,0.994565,-0.335376,20240527,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002657.SZ,20240627,20240701,5.036052,TP_STRUCTURAL,2.0,11.65,12.26,10.7514,12.26,2.336969,-1.279769,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002771.SZ,20240627,20240704,-5.417894,SL,5.0,16.43,15.5727,15.5727,17.58,0.501575,-3.137758,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002845.SZ,20240627,20240705,-6.446668,SL,6.0,12.831,12.02949,12.02949,13.951,0.686205,-1.908897,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002908.SZ,20240627,20240708,-8.052968,SL,7.0,7.801,7.18839,7.18839,8.251,0.326472,-1.665007,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002912.SZ,20240627,20240705,-8.027586,SL,6.0,17.4,16.038,16.038,18.22,0.176211,-2.195301,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002941.SZ,20240627,20240702,-4.096552,SL,3.0,9.57,9.1971,9.1971,10.05,0.080451,-4.237061,20240614,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002951.SZ,20240627,20240703,-6.179044,SL,4.0,4.772,4.48668,4.48668,5.222,0.771064,-6.554045,20240513,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002955.SZ,20240627,20240704,-7.252644,SL,5.0,21.427,19.91583,19.91583,23.607,0.708061,-2.372334,20240416,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002987.SZ,20240627,20240704,-8.21956,SL,5.0,6.135,5.643,5.643,6.492,0.022358,-2.130081,20240410,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002995.SZ,20240627,20240702,5.181166,TP_STRUCTURAL,3.0,13.38,14.1,12.1275,14.1,2.491018,-0.49501,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300053.SZ,20240627,20240705,-5.729412,SL,6.0,9.18,8.6724,8.6724,10.07,0.334909,-1.970055,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300138.SZ,20240627,20240709,-5.86171,SL,8.0,8.07,7.6131,7.6131,8.66,0.547166,-1.510177,20240604,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300166.SZ,20240627,20240708,-8.504553,SL,7.0,6.37,5.841,5.841,6.71,0.094518,-1.323251,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300210.SZ,20240627,20240701,-5.778035,SL,2.0,8.65,8.1675,8.1675,9.49,0.248705,-3.170984,20240416,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300213.SZ,20240627,20240708,-5.747703,SL,7.0,5.66,5.346,5.346,6.08,0.509554,-1.847134,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300247.SZ,20240627,20240704,-5.175904,SL,5.0,2.49,2.3661,2.3661,2.61,0.322841,-1.775626,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300305.SZ,20240627,20240708,-7.204043,SL,7.0,5.936,5.52024,5.52024,6.506,0.31268,-2.395613,20240416,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300331.SZ,20240627,20240705,-8.768434,SL,6.0,16.22,14.8302,14.8302,17.48,0.266225,-1.611743,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300374.SZ,20240627,20240628,5.08169,TP_STRUCTURAL,1.0,14.2,14.95,13.5828,14.95,2.705768,-0.29164,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300416.SZ,20240627,20240703,-5.858824,SL,4.0,12.75,12.0285,12.0285,14.3,0.04158,-3.284823,20240527,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300442.SZ,20240627,20240701,-5.515016,SL,2.0,23.402,22.15818,22.15818,28.472,-0.104517,-2.888682,20240315,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300566.SZ,20240627,20240704,-6.95285,SL,5.0,13.595,12.67695,12.67695,14.445,2.026033,-1.568542,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300567.SZ,20240627,20240701,-9.120661,SL,2.0,59.87,54.5292,54.5292,63.88,0.526138,-1.595267,20240607,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300603.SZ,20240627,20240709,-6.9903,SL,8.0,7.01,6.534,6.534,7.46,1.722689,-1.092437,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300611.SZ,20240627,20240703,2.180323,TP_STRUCTURAL,4.0,7.562,7.742,6.85278,7.742,2.0304,-1.0998,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300685.SZ,20240627,20240701,-8.11014,SL,2.0,18.195,16.75575,16.75575,18.355,0.270974,-1.208963,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300697.SZ,20240627,20240725,-3.337755,TIME20,20.0,7.84,7.594,7.37352,11.24,1.897187,-0.938947,20240513,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300709.SZ,20240627,20240718,-8.202439,SL,15.0,24.6,22.6314,22.6314,27.14,1.173423,-1.402012,20240229,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300729.SZ,20240627,20240704,-4.343919,SL,5.0,14.8,14.1867,14.1867,15.68,0.489157,-3.880646,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300738.SZ,20240627,20240725,-6.395823,TIME20,20.0,10.152,9.523,9.28818,10.942,0.649441,-0.924961,20240422,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300772.SZ,20240627,20240705,-7.144099,SL,6.0,9.66,8.9892,8.9892,10.44,2.832439,-1.267144,20240426,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300791.SZ,20240627,20240628,-5.403609,SL,1.0,19.783,18.75357,18.75357,20.948,-0.367193,-3.95073,20240416,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300841.SZ,20240627,20240628,-4.016281,SL,1.0,51.323,49.36437,49.36437,55.723,0.867954,-1.878864,20240328,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300895.SZ,20240627,20240711,5.65128,TP_STRUCTURAL,10.0,24.61,26.05,22.3443,26.05,0.953348,-0.357505,20240606,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301026.SZ,20240627,20240705,-4.854825,GAP_SL,6.0,11.429,10.897,10.9098,14.39,4.6302,-1.773883,20240306,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301153.SZ,20240627,20240628,1.230462,TP_STRUCTURAL,1.0,27.963,28.363,24.75297,28.363,1.028028,-3.109005,20240611,20240625,20240626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
