symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,sl_price,tp1_price,rr_realized,mfe_r,mae_r,event_date,zone_date,event_type,poi_type,story,market_state,trend_regime,trend_reason,signal_type,v88_combo,v83_takeover_type,v85_reason,v85_path,mtf_score,weekly_state,daily_state,m60_state,risk_pct,entry_semantic,sample_class,t1_violation
000768.SZ,20251218,20251219,2.7116,RUNNER_TRAIL,1.0,24.1,24.519,23.681,24.77,1.5325,2.0286,0.3819,20251215,20251216,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,BULL_CONTINUATION,1.7386,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000778.SZ,20251218,20251219,4.8354,TIME_STOP,1.0,3.955,4.995,3.8864,4.14,2.78779141630901,17.4929,0.1458,20251215,20251216,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.7345,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000792.SZ,20250829,20250901,3.8822,RUNNER_TRAIL,1.0,19.685,20.0769,19.2931,20.0769,1.9109,3.0748,-2.0541,20250826,20250827,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.9909,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000793.SZ,20250924,20250925,6.4092,TIME_STOP,1.0,2.434,2.787,2.3933,2.59,3.836492957746501,21.1253,0.0,20250919,20250922,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RANGE_TRANSITION,MIXED_STRUCTURE,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6706,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000821.SZ,20250226,20250227,4.1689,RUNNER_TRAIL,1.0,13.63,13.9707,13.2893,14.28,1.6676827591283825,2.163,0.6369,20250221,20250224,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,2.4998,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000869.SZ,20230609,20230612,5.4839,RUNNER_TRAIL,1.0,28.776,29.4954,28.0566,29.996,2.1387,4.6567,-0.0417,20230602,20230606,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,MIXED,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000869.SZ,20230609,20230612,5.4839,RUNNER_TRAIL,1.0,28.776,29.4954,28.0566,29.996,2.1387,4.6567,-0.0417,20230605,20230606,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,MIXED,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000875.SZ,20240509,20240510,3.9615,RUNNER_TRAIL,1.0,4.825,4.9138,4.7362,5.06,2.1129,2.6464,0.3941,20240506,20240507,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,MIXED,1.8404,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000876.SZ,20230726,20230727,3.5916,RUNNER_TRAIL,1.0,11.866,12.1627,11.5693,12.236,1.4365185801217046,2.1235,0.2022,20230721,20230724,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,RECOVERY,2.5002,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000876.SZ,20240517,20240520,4.2063,RUNNER_TRAIL,1.0,9.576,9.7435,9.4085,9.936,2.404031267942593,7.162,0.0,20240514,20240515,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,RECOVERY,1.7497,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000881.SZ,20250613,20250616,9.8592,RUNNER_TRAIL,1.0,7.81,7.9337,7.6863,8.58,6.2228715789473705,14.951,0.4041,20250610,20250611,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.5843,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000929.SZ,20251117,20251119,-1.7423,SL_HIT,2.0,8.81,8.6565,8.6565,9.1,-0.9826,0.5863,-1.6287,20251112,20251113,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,BEAR_RISK,BULL_CONTINUATION,BEAR_RISK,1.7423,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000931.SZ,20250326,20250327,3.1317,RUNNER_TRAIL,1.0,4.785,4.8736,4.6964,4.96,1.66,2.3138,0.1693,20250314,20250313,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,MIXED,BULL_CONTINUATION,1.8516,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
000963.SZ,20230703,20230705,5.1025,RUNNER_TRAIL,2.0,40.85,41.8713,39.8287,43.39,1.99,2.487,-0.6169,20230628,20230629,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,2.5001,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001211.SZ,20241025,20241028,3.1281,RUNNER_TRAIL,1.0,12.371,12.5695,12.1725,12.5695,1.949970060575465,21.078,-0.3275,20241022,20241024,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.6042,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001212.SZ,20231113,20231114,2.0077,RUNNER_TRAIL,1.0,17.335,17.5928,17.0772,17.5928,1.3299,2.1683,-0.225,20231108,20231109,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.4872,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001231.SZ,20251015,20251017,-1.6085,SL_HIT,2.0,20.64,20.308,20.308,21.51,-0.9837,0.9639,-1.2048,20251010,20251014,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.6085,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001234.SZ,20260112,20260113,3.4521,RUNNER_TRAIL,1.0,27.735,28.1573,27.3127,28.54,2.2329,5.3635,-0.2013,20260107,20260109,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,1.5226,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001256.SZ,20230616,20230619,3.9977,RUNNER_TRAIL,1.0,17.346,17.6039,17.0881,18.005,2.68850278307282,3.2179,-0.5428,20230613,20230614,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.487,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001313.SZ,20231117,20231120,3.3758,RUNNER_TRAIL,1.0,8.918,9.141,8.695,9.141,1.3166,2.7803,0.1794,20231114,20231115,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BEAR_RISK,RECOVERY,2.5006,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001376.SZ,20250307,20250310,3.375,RUNNER_TRAIL,1.0,13.16,13.489,12.831,13.489,1.3163,2.8571,0.1216,20250304,20250305,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,RECOVERY,BULL_CONTINUATION,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
001379.SZ,20250717,20250718,2.9056,RUNNER_TRAIL,1.0,20.545,20.9512,20.1388,21.09,1.4406,2.1787,-0.8493,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.9771,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002033.SZ,20230728,20230731,-9.4768,TIME_STOP,1.0,9.67,8.13,9.4283,9.9117,-3.696,1.9446,-7.0749,20230725,20230726,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,MIXED,RECOVERY,RECOVERY,2.4995,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002038.SZ,20240805,20240806,3.6749,TIME_STOP,1.0,7.19,7.53,7.0545,7.3255,1.914,11.0701,-7.7491,20240731,20240805,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,1.8846,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002046.SZ,20250804,20250805,10.4688,TIME_STOP,1.0,19.2,26.81,18.8353,21.21,5.4074,58.3493,7.7598,20250730,20250801,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.8995,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002069.SZ,20241024,20241028,4.3657,RUNNER_TRAIL,2.0,3.035,3.085,2.985,3.16,2.6064,4.7,0.5,20241021,20241022,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6474,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002083.SZ,20240403,20240408,11.1372,RUNNER_TRAIL,1.0,3.834,3.8996,3.7684,4.261,6.5128064295875205,8.5414,-0.1525,20240329,20240401,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.71,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002085.SZ,20250612,20250613,-1.7064,SL_HIT,1.0,15.67,15.4026,15.4026,16.45,-0.9829,0.2992,-1.2341,20250530,20250528,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,MIXED,BEAR_RISK,BEAR_RISK,1.7064,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002093.SZ,20230704,20230705,-1.7915,SL_HIT,1.0,8.088,7.9431,7.9431,8.363,-0.982,0.7246,-1.0007,20230629,20230703,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,BULL_CONTINUATION,MIXED,1.7915,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002097.SZ,20250717,20250718,11.0831,TIME_STOP,1.0,7.94,14.15,7.8107,8.82,6.6975,100.8507,0.3867,20250711,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,RECOVERY,BEAR_RISK,1.6285,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002097.SZ,20250717,20250721,11.0831,TIME_STOP,2.0,7.94,14.15,7.8107,8.82,6.6975,100.8507,0.3867,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,RECOVERY,BEAR_RISK,1.6285,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002100.SZ,20250721,20250722,3.6426,RUNNER_TRAIL,1.0,6.262,6.363,6.161,6.452,2.2229,5.3465,0.9901,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,RECOVERY,1.6129,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002104.SZ,20230810,20230811,-1.7339,SL_HIT,1.0,8.87,8.7162,8.7162,9.1,-0.9827,0.3251,-1.4954,20230807,20230808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,BEAR_RISK,MIXED,BEAR_RISK,1.7339,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002105.SZ,20231207,20231208,-1.5106,SL_HIT,1.0,6.395,6.2984,6.2984,6.65,-0.9844,0.1553,-3.0538,20231204,20231205,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,MIXED,BEAR_RISK,1.5106,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002123.SZ,20250520,20250521,10.6857,RUNNER_TRAIL,1.0,14.365,14.7241,14.0059,15.9,4.1674,8.6188,0.738,20250515,20250513,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,2.4998,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002129.SZ,20230613,20230615,5.4853,RUNNER_TRAIL,2.0,29.092,29.8193,28.3647,31.06,2.1393,2.7059,-0.583,20230608,20230613,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002131.SZ,20230807,20230809,-1.5805,SL_HIT,2.0,2.303,2.2666,2.2666,2.568,-0.9844,0.4121,-1.7857,20230802,20230803,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,BULL_CONTINUATION,MIXED,1.5805,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002140.SZ,20240829,20240830,-1.5765,SL_HIT,1.0,6.33,6.2302,6.2302,6.67,-0.9999955882352997,1.9039,-1.0021,20240826,20240827,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,DOWN_REVERSAL_REQUIRED,LH_LL_NEEDS_SSL_CHOCH,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,1.5765,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
002159.SZ,20250306,20250307,2.2202,RUNNER_TRAIL,1.0,14.17,14.3901,13.9499,14.44,1.4071,2.726,0.0909,20250303,20250305,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.5533,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
